75,5
125,5
175,11
225,9
275,4
325,6
375,7
425,3
475,1
525,5
575,1
625,1
675,2
725,2
775,2
825,8
875,4
925,9
975,15
1025,9
1075,10
1125,18
1175,12
1225,18
1275,17
1325,18
1375,15
1425,10
1475,13
1525,8
1575,12
1625,9
1675,7
1725,5
1775,4
1825,4
1875,6
1925,1
1975,3
2025,4
2075,2
2125,1
2175,2
2225,1
2275,1
2325,4
2375,4
2425,3
2475,3
2525,1
2575,0
2625,5
2675,1
2725,3
2775,5
2825,3
2875,2
2925,2
2975,2
3025,1
3075,0
3125,0
3175,0
3225,2
3275,1
3325,2
3375,1
3425,3
3475,1
3525,1
3575,2
3625,0
3675,1
3725,0
3775,0
3825,0
3875,1
3925,1
3975,1
4025,0
4075,0
4125,2
4175,1
4225,0
4275,0
4325,1
4375,0
4425,1
4475,1
4525,0
4575,1
4625,1
4675,1
4725,0
4775,1
4825,0
4875,1
4925,0
4975,0
5025,0
5075,1
5125,0
5175,0
5225,0
5275,0
5325,0
5375,0
5425,0
5475,0
5525,0
5575,0
5625,0
5675,0
5725,0
5775,0
5825,0
5875,1
5925,0
5975,1
6025,0
6075,1
6125,0
6175,0
6225,0
6275,0
6325,0
6375,0
6425,0
6475,0
6525,0
6575,0
6625,2
6675,0
6725,1
6775,1
6825,0
6875,0
6925,0
6975,0
7025,0
7075,1
7125,0
7175,0
7225,0
7275,0
7325,0
7375,0
7425,0
7475,0
7525,1
7575,0
7625,0
7675,0
7725,0
7775,0
7825,0
7875,0
7925,0
7975,0
8025,0
8075,2
8125,0
8175,0
8225,0
8275,0
8325,0
8375,0
8425,0
8475,0
8525,0
8575,0
8625,0
8675,0
8725,0
8775,0
8825,0
8875,0
8925,0
8975,0
9025,1
9075,0
9125,0
9175,0
9225,1
9275,0
9325,0
9375,0
9425,0
9475,0
9525,0
9575,0
9625,0
9675,0
9725,0
9775,0
9825,0
9875,0
9925,0
9975,0
10025,0
10075,0
10125,0
10175,0
10225,0
10275,0
10325,0
10375,0
10425,0
10475,0
10525,0
10575,0
10625,0
10675,0
10725,0
10775,0
10825,1
10875,0
10925,0
10975,0
11025,0
11075,0
11125,0
11175,0
11225,0
11275,0
11325,0
11375,0
11425,0
11475,0
11525,0
11575,0
11625,0
11675,0
11725,0
11775,0
11825,0
11875,0
11925,0
11975,0
12025,0
12075,0
12125,0
12175,0
12225,0
12275,0
12325,0
12375,0
12425,0
12475,0
12525,1
12575,0
12625,0
12675,0
12725,0
12775,0
12825,0
12875,0
12925,0
12975,1
13025,1
13075,0
13125,0
13175,0
13225,0
13275,0
13325,0
13375,0
13425,0
13475,0
13525,0
13575,0
13625,0
13675,0
13725,0
13775,0
13825,0
13875,0
13925,0
13975,0
14025,0
14075,0
14125,0
14175,0
14225,0
14275,0
14325,0
14375,0
14425,0
14475,0
14525,0
14575,0
14625,0
14675,0
14725,1
14775,1
14825,0
14875,0
14925,0
14975,0
15025,0
15075,0
15125,0
15175,0
15225,0
15275,0
15325,0
15375,0
15425,0
15475,0
15525,0
15575,0
15625,0
15675,0
15725,0
15775,0
15825,0
15875,0
15925,0
15975,0
16025,0
16075,0
16125,0
16175,0
16225,0
16275,0
16325,0
16375,0
16425,0
16475,0
16525,0
16575,0
16625,0
16675,0
16725,0
16775,0
16825,0
16875,0
16925,0
16975,0
17025,0
17075,0
17125,0
17175,0
17225,0
17275,0
17325,0
17375,0
17425,0
17475,0
17525,0
17575,0
17625,0
17675,0
17725,0
17775,0
17825,0
17875,0
17925,0
17975,0
18025,0
18075,0
18125,0
18175,0
18225,0
18275,0
18325,0
18375,0
18425,0
18475,0
18525,0
18575,0
18625,0
18675,0
18725,0
18775,0
18825,0
18875,0
18925,1
18975,0
19025,0
19075,0
19125,0
19175,0
19225,0
19275,0
19325,0
19375,0
19425,0
19475,0
19525,0
19575,0
19625,0
19675,0
19725,0
19775,0
19825,0
19875,0
19925,0
19975,0
20025,0
20075,0
20125,0
20175,0
20225,0
20275,0
20325,0
20375,0
20425,0
20475,0
20525,0
20575,0
20625,0
20675,0
20725,0
20775,0
20825,0
20875,0
20925,0
20975,0
21025,0
21075,0
21125,0
21175,0
21225,0
21275,0
21325,0
21375,0
21425,0
21475,0
21525,0
21575,0
21625,0
21675,0
21725,0
21775,0
21825,0
21875,0
21925,0
21975,0
22025,0
22075,0
22125,0
22175,0
22225,0
22275,0
22325,0
22375,0
22425,0
22475,0
22525,0
22575,0
22625,0
22675,0
22725,0
22775,0
22825,0
22875,0
22925,0
22975,0
23025,0
23075,0
23125,0
23175,0
23225,0
23275,0
23325,0
23375,0
23425,0
23475,0
23525,0
23575,0
23625,0
23675,0
23725,0
23775,0
23825,0
23875,0
23925,0
23975,0
24025,0
24075,0
24125,0
24175,0
24225,0
24275,0
24325,0
24375,0
24425,0
24475,0
24525,0
24575,0
24625,0
24675,0
24725,0
24775,0
24825,0
24875,0
24925,0
24975,0
25025,0
25075,0
25125,0
25175,0
25225,0
25275,0
25325,0
25375,0
25425,0
25475,0
25525,0
25575,0
25625,0
25675,0
25725,0
25775,0
25825,0
25875,0
25925,0
25975,0
26025,0
26075,0
26125,0
26175,0
26225,0
26275,0
26325,0
26375,0
26425,0
26475,0
26525,0
26575,0
26625,0
26675,0
26725,0
26775,0
26825,0
26875,0
26925,0
26975,0
27025,0
27075,0
27125,0
27175,0
27225,0
27275,0
27325,0
27375,0
27425,0
27475,0
27525,0
27575,0
27625,0
27675,0
27725,0
27775,0
27825,0
27875,0
27925,0
27975,0
28025,0
28075,0
28125,0
28175,0
28225,0
28275,0
28325,0
28375,0
28425,0
28475,0
28525,0
28575,0
28625,0
28675,0
28725,0
28775,0
28825,0
28875,0
28925,0
28975,0
29025,0
29075,0
29125,0
29175,0
29225,0
29275,0
29325,0
29375,0
29425,0
29475,0
29525,0
29575,0
29625,0
29675,0
29725,0
29775,0
29825,0
29875,0
29925,0
29975,0
30025,0
30075,0
30125,0
30175,0
30225,0
30275,0
30325,0
30375,0
30425,0
30475,0
30525,0
30575,0
30625,0
30675,0
30725,0
30775,0
30825,0
30875,0
30925,0
30975,0
31025,0
31075,0
31125,0
31175,0
31225,0
31275,0
31325,0
31375,0
31425,0
31475,0
31525,0
31575,0
31625,0
31675,0
31725,0
31775,0
31825,0
31875,0
31925,0
31975,0
32025,0
32075,0
32125,0
32175,0
32225,0
32275,0
32325,0
32375,0
32425,0
32475,0
32525,0
32575,0
32625,0
32675,0
32725,0
32775,0
32825,0
32875,0
32925,0
32975,0
33025,0
33075,0
33125,0
33175,0
33225,0
33275,0
33325,0
33375,0
33425,0
33475,0
33525,0
33575,0
33625,0
33675,0
33725,0
33775,0
33825,0
33875,0
33925,0
33975,0
34025,0
34075,0
34125,0
34175,0
34225,0
34275,0
34325,0
34375,0
34425,0
34475,0
34525,0
34575,0
34625,0
34675,0
34725,0
34775,0
34825,0
34875,0
34925,0
34975,0
35025,0
35075,0
35125,0
35175,0
35225,0
35275,0
35325,0
